IRI Reserved,Reserved by,Date reserved,Associated Issue
https://www.commoncoreontologies.org/ont00000407,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/949
https://www.commoncoreontologies.org/ont00000408,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/950
https://www.commoncoreontologies.org/ont00000409,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/951
https://www.commoncoreontologies.org/ont00000410,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/952
https://www.commoncoreontologies.org/ont00000411,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/953
https://www.commoncoreontologies.org/ont00000412,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/954
https://www.commoncoreontologies.org/ont00000413,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/955
https://www.commoncoreontologies.org/ont00000414,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/956
https://www.commoncoreontologies.org/ont00000415,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/957
https://www.commoncoreontologies.org/ont00000416,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/958
https://www.commoncoreontologies.org/ont00000417,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/959
https://www.commoncoreontologies.org/ont00000418,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/960
https://www.commoncoreontologies.org/ont00000419,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/961
https://www.commoncoreontologies.org/ont00000420,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/962
https://www.commoncoreontologies.org/ont00000421,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/963
https://www.commoncoreontologies.org/ont00000422,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/964
https://www.commoncoreontologies.org/ont00000423,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/965
https://www.commoncoreontologies.org/ont00000424,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/966
https://www.commoncoreontologies.org/ont00000425,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/967
https://www.commoncoreontologies.org/ont00000426,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/968
https://www.commoncoreontologies.org/ont00000427,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/969
https://www.commoncoreontologies.org/ont00000428,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/970
https://www.commoncoreontologies.org/ont00000429,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/971
https://www.commoncoreontologies.org/ont00000430,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/972
https://www.commoncoreontologies.org/ont00000431,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/973
https://www.commoncoreontologies.org/ont00000432,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/974
https://www.commoncoreontologies.org/ont00000433,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/975
https://www.commoncoreontologies.org/ont00000434,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/976
https://www.commoncoreontologies.org/ont00000435,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/977
https://www.commoncoreontologies.org/ont00000436,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/978
https://www.commoncoreontologies.org/ont00000437,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/979
https://www.commoncoreontologies.org/ont00000438,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/980
https://www.commoncoreontologies.org/ont00000439,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/981
https://www.commoncoreontologies.org/ont00000440,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/982
https://www.commoncoreontologies.org/ont00000441,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/983
https://www.commoncoreontologies.org/ont00000442,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/984
https://www.commoncoreontologies.org/ont00000443,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/985
https://www.commoncoreontologies.org/ont00000444,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/986
https://www.commoncoreontologies.org/ont00000445,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/987
https://www.commoncoreontologies.org/ont00000446,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/988
https://www.commoncoreontologies.org/ont00000447,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/989
https://www.commoncoreontologies.org/ont00000448,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/990
https://www.commoncoreontologies.org/ont00000449,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/991
https://www.commoncoreontologies.org/ont00000450,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/992
https://www.commoncoreontologies.org/ont00000451,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/993
https://www.commoncoreontologies.org/ont00000452,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/994
https://www.commoncoreontologies.org/ont00000453,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/995
https://www.commoncoreontologies.org/ont00000454,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/996
https://www.commoncoreontologies.org/ont00000455,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/997
https://www.commoncoreontologies.org/ont00000456,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/998
https://www.commoncoreontologies.org/ont00000457,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/999
https://www.commoncoreontologies.org/ont00000458,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1000
https://www.commoncoreontologies.org/ont00000459,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1001
https://www.commoncoreontologies.org/ont00000460,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1002
https://www.commoncoreontologies.org/ont00000461,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1003
https://www.commoncoreontologies.org/ont00000462,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1004
https://www.commoncoreontologies.org/ont00000463,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1005
https://www.commoncoreontologies.org/ont00000464,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1006
https://www.commoncoreontologies.org/ont00000465,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1007
https://www.commoncoreontologies.org/ont00000466,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1008
https://www.commoncoreontologies.org/ont00000467,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1009
https://www.commoncoreontologies.org/ont00000468,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1010
https://www.commoncoreontologies.org/ont00000469,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1011
https://www.commoncoreontologies.org/ont00000470,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1012
https://www.commoncoreontologies.org/ont00000471,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1013
https://www.commoncoreontologies.org/ont00000472,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1014
https://www.commoncoreontologies.org/ont00000473,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1015
https://www.commoncoreontologies.org/ont00000474,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1016
https://www.commoncoreontologies.org/ont00000475,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1017
https://www.commoncoreontologies.org/ont00000476,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1018
https://www.commoncoreontologies.org/ont00000477,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1019
https://www.commoncoreontologies.org/ont00000478,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1020
https://www.commoncoreontologies.org/ont00000479,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1021
https://www.commoncoreontologies.org/ont00000480,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1022
https://www.commoncoreontologies.org/ont00000481,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1023
https://www.commoncoreontologies.org/ont00000482,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1024
https://www.commoncoreontologies.org/ont00000483,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1025
https://www.commoncoreontologies.org/ont00000484,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1026
https://www.commoncoreontologies.org/ont00000485,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1027
https://www.commoncoreontologies.org/ont00000486,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1028
https://www.commoncoreontologies.org/ont00000487,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1029
https://www.commoncoreontologies.org/ont00000488,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1030
https://www.commoncoreontologies.org/ont00000489,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1031
https://www.commoncoreontologies.org/ont00000490,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1032
https://www.commoncoreontologies.org/ont00000491,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1033
https://www.commoncoreontologies.org/ont00000492,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1034
https://www.commoncoreontologies.org/ont00000493,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1035
https://www.commoncoreontologies.org/ont00000494,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1036
https://www.commoncoreontologies.org/ont00000495,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1037
https://www.commoncoreontologies.org/ont00000496,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1038
https://www.commoncoreontologies.org/ont00000497,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1039
https://www.commoncoreontologies.org/ont00000498,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1040
https://www.commoncoreontologies.org/ont00000499,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1041
https://www.commoncoreontologies.org/ont00000500,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1042
https://www.commoncoreontologies.org/ont00000501,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1043
https://www.commoncoreontologies.org/ont00000502,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1044
https://www.commoncoreontologies.org/ont00000503,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1045
https://www.commoncoreontologies.org/ont00000504,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1046
https://www.commoncoreontologies.org/ont00000505,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1047
https://www.commoncoreontologies.org/ont00000506,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1048
https://www.commoncoreontologies.org/ont00000507,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1049
https://www.commoncoreontologies.org/ont00000508,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1050
https://www.commoncoreontologies.org/ont00000509,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1051
https://www.commoncoreontologies.org/ont00000510,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1052
https://www.commoncoreontologies.org/ont00000511,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1053
https://www.commoncoreontologies.org/ont00000512,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1054
https://www.commoncoreontologies.org/ont00000513,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1055
https://www.commoncoreontologies.org/ont00000514,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1056
https://www.commoncoreontologies.org/ont00000515,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1057
https://www.commoncoreontologies.org/ont00000516,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1058
https://www.commoncoreontologies.org/ont00000517,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1059
https://www.commoncoreontologies.org/ont00000518,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1060
https://www.commoncoreontologies.org/ont00000519,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1061
https://www.commoncoreontologies.org/ont00000520,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1062
https://www.commoncoreontologies.org/ont00000521,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1063
https://www.commoncoreontologies.org/ont00000522,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1064
https://www.commoncoreontologies.org/ont00000523,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1065
https://www.commoncoreontologies.org/ont00000524,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1066
https://www.commoncoreontologies.org/ont00000525,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1067
https://www.commoncoreontologies.org/ont00000526,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1068
https://www.commoncoreontologies.org/ont00000527,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1069
https://www.commoncoreontologies.org/ont00000528,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1070
https://www.commoncoreontologies.org/ont00000529,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1071
https://www.commoncoreontologies.org/ont00000530,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1072
https://www.commoncoreontologies.org/ont00000531,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1073
https://www.commoncoreontologies.org/ont00000532,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1074
https://www.commoncoreontologies.org/ont00000533,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1075
https://www.commoncoreontologies.org/ont00000534,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1076
https://www.commoncoreontologies.org/ont00000535,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1077
https://www.commoncoreontologies.org/ont00000536,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1078
https://www.commoncoreontologies.org/ont00000537,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1079
https://www.commoncoreontologies.org/ont00000538,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1080
https://www.commoncoreontologies.org/ont00000539,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1081
https://www.commoncoreontologies.org/ont00000540,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1082
https://www.commoncoreontologies.org/ont00000541,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1083
https://www.commoncoreontologies.org/ont00000542,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1084
https://www.commoncoreontologies.org/ont00000543,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1085
https://www.commoncoreontologies.org/ont00000544,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1086
https://www.commoncoreontologies.org/ont00000545,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1087
https://www.commoncoreontologies.org/ont00000546,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1088
https://www.commoncoreontologies.org/ont00000547,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1089
https://www.commoncoreontologies.org/ont00000548,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1090
https://www.commoncoreontologies.org/ont00000549,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1091
https://www.commoncoreontologies.org/ont00000550,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1092
https://www.commoncoreontologies.org/ont00000551,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1093
https://www.commoncoreontologies.org/ont00000552,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1094
https://www.commoncoreontologies.org/ont00000553,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1095
https://www.commoncoreontologies.org/ont00000554,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1096
https://www.commoncoreontologies.org/ont00000555,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1097
https://www.commoncoreontologies.org/ont00000556,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1098
https://www.commoncoreontologies.org/ont00000557,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1099
https://www.commoncoreontologies.org/ont00000558,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1100
https://www.commoncoreontologies.org/ont00000559,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1101
https://www.commoncoreontologies.org/ont00000560,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1102
https://www.commoncoreontologies.org/ont00000561,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1103
https://www.commoncoreontologies.org/ont00000562,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1104
https://www.commoncoreontologies.org/ont00000563,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1105
https://www.commoncoreontologies.org/ont00000564,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1106
https://www.commoncoreontologies.org/ont00000565,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1107
https://www.commoncoreontologies.org/ont00000566,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1108
https://www.commoncoreontologies.org/ont00000567,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1109
https://www.commoncoreontologies.org/ont00000568,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1110
https://www.commoncoreontologies.org/ont00000569,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1111
https://www.commoncoreontologies.org/ont00000570,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1112
https://www.commoncoreontologies.org/ont00000571,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1113
https://www.commoncoreontologies.org/ont00000572,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1114
https://www.commoncoreontologies.org/ont00000573,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1115
https://www.commoncoreontologies.org/ont00000574,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1116
https://www.commoncoreontologies.org/ont00000575,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1117
https://www.commoncoreontologies.org/ont00000576,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1118
https://www.commoncoreontologies.org/ont00000577,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1119
https://www.commoncoreontologies.org/ont00000578,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1120
https://www.commoncoreontologies.org/ont00000579,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1121
https://www.commoncoreontologies.org/ont00000580,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1122
https://www.commoncoreontologies.org/ont00000581,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1123
https://www.commoncoreontologies.org/ont00000582,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1124
https://www.commoncoreontologies.org/ont00000583,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1125
https://www.commoncoreontologies.org/ont00000584,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1126
https://www.commoncoreontologies.org/ont00000585,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1127
https://www.commoncoreontologies.org/ont00000586,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1128
https://www.commoncoreontologies.org/ont00000587,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1129
https://www.commoncoreontologies.org/ont00000588,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1130
https://www.commoncoreontologies.org/ont00000589,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1131
https://www.commoncoreontologies.org/ont00000590,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1132
https://www.commoncoreontologies.org/ont00000591,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1133
https://www.commoncoreontologies.org/ont00000592,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1134
https://www.commoncoreontologies.org/ont00000593,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1135
https://www.commoncoreontologies.org/ont00000594,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1136
https://www.commoncoreontologies.org/ont00000595,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1137
https://www.commoncoreontologies.org/ont00000596,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1138
https://www.commoncoreontologies.org/ont00000597,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1139
https://www.commoncoreontologies.org/ont00000598,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1140
https://www.commoncoreontologies.org/ont00000599,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1141
https://www.commoncoreontologies.org/ont00000600,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1142
https://www.commoncoreontologies.org/ont00000601,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1143
https://www.commoncoreontologies.org/ont00000602,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1144
https://www.commoncoreontologies.org/ont00000603,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1145
https://www.commoncoreontologies.org/ont00000604,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1146
https://www.commoncoreontologies.org/ont00000605,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1147
https://www.commoncoreontologies.org/ont00000606,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1148
https://www.commoncoreontologies.org/ont00000607,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1149
https://www.commoncoreontologies.org/ont00000608,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1150
https://www.commoncoreontologies.org/ont00000609,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1151
https://www.commoncoreontologies.org/ont00000610,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1152
https://www.commoncoreontologies.org/ont00000611,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1153
https://www.commoncoreontologies.org/ont00000612,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/1154
